,port_code,port_name
5180,41370,Sheerness
5181,41370,Ridham Dock/Sheerness
5182,41371,Shellhaven
5183,41371,Shellhaven
5184,41374,Hamble
5185,41374,Southhampton
5186,41374,Hamble/Southhampton
5187,41374,Hamble
5188,41374,Southhampton
5189,41374,Hamble/Southhampton
5190,41376,Sunderland
5191,41376,Sunderland
5192,41377,North Tees
5193,41377,Seal Sands
5194,41377,Tees
5195,41377,Teesport
5196,41377,North Tees/Seal Sands/Tees/Teesport
5197,41377,North Tees
5198,41377,Seal Sands
5199,41377,Tees
5200,41377,Teesport
5201,41377,North Tees/Seal Sands/Tees/Teesport
5202,41378,Thames Haven
5203,41378,Thames Haven
5204,41380,Tilbury
5205,41380,Tilbury
5206,41398,All Other England South and East Coast Ports
5207,41398,Barton
5208,41398,Blyth
5209,41398,Boston
5210,41398,Brixham
5211,41398,Canvey
5212,41398,Canvey Island
5213,41398,Chatham
5214,41398,Dartmouth
5215,41398,Devonport
5216,41398,Gravesend
5217,41398,Great Yarmouth
5218,41398,Greenwich
5219,41398,Grimsby
5220,41398,Harwich
5221,41398,Ipswich
5222,41398,Jarrow
5223,41398,King's Lynn
5224,41398,Littlehampton
5225,41398,Lowestoft
5226,41398,Mistley
5227,41398,North & South Shields
5228,41398,Penzance
5229,41398,Poole
5230,41398,Portland
5231,41398,Portsmouth
5232,41398,Purfleet
5233,41398,Rochester
5234,41398,Salt End
5235,41398,Shields
5236,41398,Shields Harbor
5237,41398,Stockton
5238,41398,Sutton Harbor
5239,41398,Teignmouth
5240,41398,Teignmouth Harbor
5241,41398,Truro
5242,41398,Tynemouth
5243,41398,Wallsend
5244,41398,Weymouth
5245,41398,Wisbech
5246,41398,Yarmouth
5247,41398,Yarmouth Harbor
5248,41398,All Other England South and East Coast Ports
5249,41398,Barton
5250,41398,Blyth
5251,41398,Boston
5252,41398,Brixham
5253,41398,Canvey
5254,41398,Canvey Island
5255,41398,Chatham
5256,41398,Dartmouth
5257,41398,Devonport
5258,41398,Gravesend
5259,41398,Great Yarmouth
5260,41398,Greenwich
5261,41398,Grimsby
5262,41398,Harwich
5263,41398,Ipswich
5264,41398,Jarrow
5265,41398,King's Lynn
5266,41398,Littlehampton
5267,41398,Lowestoft
5268,41398,Mistley
5269,41398,North & South Shields
5270,41398,Penzance
5271,41398,Poole
5272,41398,Portland
5273,41398,Portsmouth
5274,41398,Purfleet
5275,41398,Rochester
5276,41398,Salt End
5277,41398,Shields
5278,41398,Shields Harbor
5279,41398,Stockton
5280,41398,Sutton Harbor
5281,41398,Teignmouth
5282,41398,Teignmouth Harbor
5283,41398,Truro
5284,41398,Tynemouth
5285,41398,Wallsend
5286,41398,Weymouth
5287,41398,Wisbech
5288,41398,Yarmouth
5289,41398,Yarmouth Harbor
5290,41400,All Other Wales Ports
5291,41400,Bellport
5292,41400,Llanelli
5293,41400,Llanelly
5294,41400,Penarth
5295,41400,All Other Wales Ports
5296,41400,Bellport
5297,41400,Llanelli
5298,41400,Llanelly
5299,41400,Penarth
5300,41401,Barri
5301,41401,Barry
5302,41401,Barri/Barry
5303,41401,Barri
5304,41401,Barry
5305,41401,Barri/Barry
5306,41415,Holyhead
5307,41415,Holyhead
5308,41446,Milford Haven
5309,41446,Milford Haven
5310,41465,Pembroke
5311,41465,Pembroke
5312,41477,Port Talbot
5313,41477,Port Talbot
5314,41485,Swansea
5315,41485,Swansea
5316,41486,Neath
5317,41486,Neath
5318,41487,Cardiff
5319,41487,Cardiff
5320,41488,Newport
5321,41488,Newport
5322,41600,All Other Scotland West Coast Ports
5323,41600,Ardrossan
5324,41600,Ayr
5325,41600,Bowling
5326,41600,Dumbarton
5327,41600,Faslane
5328,41600,Fort William
5329,41600,Gare Lock
5330,41600,Gareloch
5331,41600,Garelochhead
5332,41600,Gourock
5333,41600,Old Kilpatrick
5334,41600,Troon
5335,41600,All Other Scotland West Coast Ports
5336,41600,Ardrossan
5337,41600,Ayr
5338,41600,Bowling
5339,41600,Dumbarton
5340,41600,Faslane
5341,41600,Fort William
5342,41600,Gare Lock
5343,41600,Gareloch
5344,41600,Garelochhead
5345,41600,Gourock
5346,41600,Old Kilpatrick
5347,41600,Troon
5348,41615,Clyde
5349,41615,Clyde
5350,41623,Glasgow
5351,41623,Glasgow
5352,41625,Greenock
5353,41625,Greenock
5354,41627,Hunterston
5355,41627,Hunterston
5356,41630,Irvine
5357,41630,Irvine Harbor
5358,41630,Irvine/Irvine Harbor
5359,41630,Irvine
5360,41630,Irvine Harbor
5361,41630,Irvine/Irvine Harbor
5362,41640,Peterhead
5363,41640,Peterhead
5364,41650,Aberdeen
5365,41650,Aberdeen
5366,41659,Dundee
5367,41659,Dundee
5368,41665,Grangemouth
5369,41665,Grangemouth
5370,41668,Hound Point
5371,41668,Houndpoint
5372,41668,Hound Point/Houndpoint
5373,41668,Hound Point
5374,41668,Houndpoint
5375,41668,Hound Point/Houndpoint
5376,41674,Inverkip
5377,41674,Inverkip
5378,41675,Edinburg
5379,41675,Edinburgh
5380,41675,Leith
5381,41675,Edinburg/Edinburgh/Leith
5382,41675,Edinburg
5383,41675,Edinburgh
5384,41675,Leith
5385,41675,Edinburg/Edinburgh/Leith
5386,41680,Flotta
5387,41680,"Flotta, Scotland"
5388,41680,"Flotta/Flotta, Scotland"
5389,41680,Flotta
5390,41680,"Flotta, Scotland"
5391,41680,"Flotta/Flotta, Scotland"
5392,41681,Montrose
5393,41681,Montrose
5394,41682,Sullom Voe
5395,41682,Sullom Voe
5396,41683,Inverness
5397,41683,Inverness
5398,41684,Braefoot Bay
5399,41684,Braefoot Bay
5400,41685,Nigg Bay
5401,41685,Nigg Bay
5402,41698,All Other Scotland East Coast Ports
5403,41698,Burntisland
5404,41698,Finnart oil terminal
5405,41698,Firth of Forth
5406,41698,Fraserburgh
5407,41698,Granton
5408,41698,Invergordon
5409,41698,Inverkeithing
5410,41698,"Kirkwall, Orkney Is"
5411,41698,"Lyness, Orkney Is"
5412,41698,Methil
5413,41698,Perth
5414,41698,Rosyth
5415,41698,"Scalloway, Shetland Is"
5416,41698,All Other Scotland East Coast Ports
5417,41698,Burntisland
5418,41698,Finnart oil terminal
5419,41698,Firth of Forth
5420,41698,Fraserburgh
5421,41698,Granton
5422,41698,Invergordon
5423,41698,Inverkeithing
5424,41698,"Kirkwall, Orkney Is"
5425,41698,"Lyness, Orkney Is"
5426,41698,Methil
5427,41698,Perth
5428,41698,Rosyth
5429,41698,"Scalloway, Shetland Is"
5430,41800,All Other Northern Ireland Ports
5431,41800,Larne
5432,41800,All Other Northern Ireland Ports
5433,41800,Larne
5434,41801,Belfast
5435,41801,Belfast
5436,41802,Bangor
5437,41802,Bangor
5438,41805,Warren Point
5439,41805,Warrenpoint
5440,41805,Warren Point/Warrenpoint
5441,41805,Warren Point
5442,41805,Warrenpoint
5443,41805,Warren Point/Warrenpoint
5444,41815,Londonderry
5445,41815,Londonderry
5446,41900,All Other Ireland Ports
5447,41900,Castletown
5448,41900,Dingle
5449,41900,Fenit
5450,41900,Galway
5451,41900,Moville
5452,41900,New Ross
5453,41900,Queenstown
5454,41900,Rosslare
5455,41900,Sligo
5456,41900,Tralee
5457,41900,Valencia Harvor
5458,41900,All Other Ireland Ports
5459,41900,Castletown
5460,41900,Dingle
5461,41900,Fenit
5462,41900,Galway
5463,41900,Moville
5464,41900,New Ross
5465,41900,Queenstown
5466,41900,Rosslare
5467,41900,Sligo
5468,41900,Tralee
5469,41900,Valencia Harvor
5470,41904,Limerick
5471,41904,Limerick
5472,41905,Cobh
5473,41905,Cork
5474,41905,Ringaskiddy
5475,41905,Cobh/Cork/Ringaskiddy
5476,41905,Cobh
5477,41905,Cork
5478,41905,Ringaskiddy
5479,41905,Cobh/Cork/Ringaskiddy
5480,41906,Aughinish
5481,41906,Aughinish
5482,41910,Waterford
5483,41910,Waterford
5484,41911,Dublin
5485,41911,Dublin
5486,41913,Foynes
5487,41913,Foynes
5488,41915,Money Point
5489,41915,Moneypoint
5490,41915,Money Point/Moneypoint
5491,41915,Money Point
5492,41915,Moneypoint
5493,41915,Money Point/Moneypoint
5494,41916,Arklow
5495,41916,Arklow
5496,41919,Drogheda
5497,41919,Drogheda
5498,41920,Tarbert
5499,41920,Tarbert Island
5500,41920,Tarbert/Tarbert Island
5501,41920,Tarbert
5502,41920,Tarbert Island
5503,41920,Tarbert/Tarbert Island
5504,41921,Dundalk
5505,41921,Dundalk
5506,41922,Greenore
5507,41922,Greenore
5508,42100,All Other Netherlands Ports
5509,42100,Capelle
5510,42100,Capelle aan den Ijssel
5511,42100,Den Helder
5512,42100,Groningen
5513,42100,Haarlem
5514,42100,Haren
5515,42100,Harlingen
5516,42100,Helder
5517,42100,Hook of Holland
5518,42100,Middelburg
5519,42100,Middleburg
5520,42100,Sas Van Gent
5521,42100,Sasvanghent
5522,42100,Schiedam
5523,42100,Zaandam
5524,42100,All Other Netherlands Ports
5525,42100,Capelle
5526,42100,Capelle aan den Ijssel
5527,42100,Den Helder
5528,42100,Groningen
5529,42100,Haarlem
5530,42100,Haren
5531,42100,Harlingen
5532,42100,Helder
5533,42100,Hook of Holland
5534,42100,Middelburg
5535,42100,Middleburg
5536,42100,Sas Van Gent
5537,42100,Sasvanghent
5538,42100,Schiedam
5539,42100,Zaandam
5540,42103,Alphen aan den Rijn
5541,42103,Alphen aan den Rijn
5542,42105,Amsterdam
5543,42105,Amsterdam
5544,42115,Botlek
5545,42115,Botlek
5546,42116,Delfzijl
5547,42116,Delfzyl
5548,42116,Delfzijl/Delfzyl
5549,42116,Delfzijl
5550,42116,Delfzyl
5551,42116,Delfzijl/Delfzyl
5552,42117,Dordrecht
5553,42117,Dordrecht
5554,42118,Europoort
5555,42118,Europoort
5556,42119,Moerdjik
5557,42119,Moerdjik
5558,42123,Gravenhage
5559,42123,sGravenhage
5560,42123,The Hague
5561,42123,Gravenhage/sGravenhage/The Hague
5562,42123,Gravenhage
5563,42123,sGravenhage
5564,42123,The Hague
5565,42123,Gravenhage/sGravenhage/The Hague
5566,42132,Eemshaven
5567,42132,Eemshaven
5568,42140,Mardejk
5569,42140,Mardejk
5570,42151,Pernis
5571,42151,Pernis
5572,42157,Rotterdam
5573,42157,Rotterdam
5574,42165,Sluiskil
5575,42165,Sluiskill
5576,42165,Sluiskil/Sluiskill
5577,42165,Sluiskil
5578,42165,Sluiskill
5579,42165,Sluiskil/Sluiskill
5580,42171,Terneuzen
5581,42171,Terneuzen
5582,42181,Vlaardingen
5583,42181,Vlaardingen
5584,42185,Flushing
5585,42185,Vlissingen
5586,42185,Flushing/Vlissingen
5587,42185,Flushing
5588,42185,Vlissingen
5589,42185,Flushing/Vlissingen
5590,42190,Ijmuiden
5591,42190,Velsen
5592,42190,Ymuiden
5593,42190,Ijmuiden/Velsen/Ymuiden
5594,42190,Ijmuiden
5595,42190,Velsen
5596,42190,Ymuiden
5597,42190,Ijmuiden/Velsen/Ymuiden
5598,42300,All Other Belgium Ports
5599,42300,Ertvelde
5600,42300,Haren
5601,42300,Humbeek
5602,42300,Rieme
5603,42300,Selzaete
5604,42300,Terdonck Cluysen
5605,42300,Terdouk
5606,42300,Vilvoorde
5607,42300,Vilvorde
5608,42300,Zelzate
5609,42300,Zwijndrecht
5610,42300,Zwyndrecht
5611,42300,All Other Belgium Ports
5612,42300,Ertvelde
5613,42300,Haren
5614,42300,Humbeek
5615,42300,Rieme
5616,42300,Selzaete
5617,42300,Terdonck Cluysen
5618,42300,Terdouk
5619,42300,Vilvoorde
5620,42300,Vilvorde
5621,42300,Zelzate
5622,42300,Zwijndrecht
5623,42300,Zwyndrecht
5624,42305,Antwerp
5625,42305,Anvers
5626,42305,Antwerp/Anvers
5627,42305,Antwerp
5628,42305,Anvers
5629,42305,Antwerp/Anvers
5630,42306,Schelde
5631,42306,Schelde Terminal
5632,42306,Schelde/Schelde Terminal
5633,42306,Schelde
5634,42306,Schelde Terminal
5635,42306,Schelde/Schelde Terminal
5636,42311,Bruges
5637,42311,Brugge
5638,42311,Bruges/Brugge
5639,42311,Bruges
5640,42311,Brugge
5641,42311,Bruges/Brugge
5642,42315,Brussels
5643,42315,Bruxelles
5644,42315,Brussels/Bruxelles
5645,42315,Brussels
5646,42315,Bruxelles
5647,42315,Brussels/Bruxelles
5648,42331,Gand
5649,42331,Gent
5650,42331,Ghent
5651,42331,Gand/Gent/Ghent
5652,42331,Gand
5653,42331,Gent
5654,42331,Ghent
5655,42331,Gand/Gent/Ghent
5656,42351,Ostend
5657,42351,Ostend
5658,42381,Zeebrugge
5659,42381,Zeebrugge
5660,42385,Hemiksem
5661,42385,Himixen
5662,42385,Hemiksem/Himixen
5663,42385,Hemiksem
5664,42385,Himixen
5665,42385,Hemiksem/Himixen
5666,42700,All Other France Atlantic Region Ports
5667,42700,Arcachon
5668,42700,Deauville
5669,42700,Duclair
5670,42700,Fecamp
5671,42700,Honfleur
5672,42700,La Mailleraye
5673,42700,Le Petit Quevilly
5674,42700,Le Trait (River Seine)
5675,42700,Le Treport
5676,42700,Mailleraye
5677,42700,Morlaix
5678,42700,Petit Couronne
5679,42700,Petit Quevilly
5680,42700,Rouen Quevilly
5681,42700,Saint Malo
5682,42700,St. Malo
5683,42700,Tonnay Charente
5684,42700,Villequier
5685,42700,All Other France Atlantic Region Ports
5686,42700,Arcachon
5687,42700,Deauville
5688,42700,Duclair
5689,42700,Fecamp
5690,42700,Honfleur
5691,42700,La Mailleraye
5692,42700,Le Petit Quevilly
5693,42700,Le Trait (River Seine)
5694,42700,Le Treport
5695,42700,Mailleraye
5696,42700,Morlaix
5697,42700,Petit Couronne
5698,42700,Petit Quevilly
5699,42700,Rouen Quevilly
5700,42700,Saint Malo
5701,42700,St. Malo
5702,42700,Tonnay Charente
5703,42700,Villequier
5704,42701,Bassens
5705,42701,Bassens
5706,42702,Bayonne
5707,42702,Bayonne
5708,42703,Ambes
5709,42703,Bec d' Ambes
5710,42703,Bec Dambes
5711,42703,Ambes/Bec d' Ambes/Bec Dambes
5712,42703,Ambes
5713,42703,Bec d' Ambes
5714,42703,Bec Dambes
5715,42703,Ambes/Bec d' Ambes/Bec Dambes
5716,42705,Blaye
5717,42705,Blaye
5718,42707,Bordeaux
5719,42707,Bordeaux
5720,42708,Boulogne
5721,42708,Boulogne
5722,42709,Brest
5723,42709,Brest
5724,42711,Caen
5725,42711,Caen
5726,42713,Calais
5727,42713,Calais
5728,42715,Cherbourg
5729,42715,Cherbourg
5730,42723,Donges
5731,42723,Donges
5732,42727,Dunkerque
5733,42727,Dunkirk
5734,42727,Dunkerque/Dunkirk
5735,42727,Dunkerque
5736,42727,Dunkirk
5737,42727,Dunkerque/Dunkirk
5738,42733,La Pallice
5739,42733,La Pallice
5740,42735,Boucau
5741,42735,Le Boucau
5742,42735,Boucau/Le Boucau
5743,42735,Boucau
5744,42735,Le Boucau
5745,42735,Boucau/Le Boucau
5746,42736,Dieppe
5747,42736,Dieppe
5748,42737,Le Havre
5749,42737,Le Havre
5750,42742,Le Verdon
5751,42742,Verdon
5752,42742,Le Verdon/Verdon
5753,42742,Le Verdon
5754,42742,Verdon
5755,42742,Le Verdon/Verdon
5756,42743,Lorient
5757,42743,Lorient
5758,42745,Montoir
5759,42745,Montoir
5760,42749,Nantes
5761,42749,Nantes
5762,42751,Pauillac
5763,42751,Pauillac
5764,42754,Radicatel
5765,42754,Radicatel
5766,42755,Port Jerome
5767,42755,Port Jerome
5768,42757,Rochefort
5769,42757,Rochefort
5770,42759,Rouen
5771,42759,Rouen
5772,42762,Saint Nazaire
5773,42762,St. Nazaire
5774,42762,Saint Nazaire/St. Nazaire
5775,42762,Saint Nazaire
5776,42762,St. Nazaire
5777,42762,Saint Nazaire/St. Nazaire
5778,42773,Berre
5779,42773,Etang de Berre
5780,42773,Berre/Etang de Berre
5781,42773,Berre
5782,42773,Etang de Berre
5783,42773,Berre/Etang de Berre
5784,42775,Cannes
5785,42775,Cannes
5786,42776,Fos
5787,42776,FOS Sur Mer
5788,42776,Fos/FOS Sur Mer
5789,42776,Fos
5790,42776,FOS Sur Mer
5791,42776,Fos/FOS Sur Mer
5792,42780,Lavera
5793,42780,L'Avera
5794,42780,Lavera/L'Avera
5795,42780,Lavera
5796,42780,L'Avera
5797,42780,Lavera/L'Avera
5798,42782,Marseille
5799,42782,Marseille
5800,42784,Caronte
5801,42784,Port de Bouc
5802,42784,Caronte/Port de Bouc
5803,42784,Caronte
5804,42784,Port de Bouc
5805,42784,Caronte/Port de Bouc
5806,42785,Port Saint Louis
5807,42785,St. Louis du Rhon
5808,42785,Port Saint Louis/St. Louis du Rhon
5809,42785,Port Saint Louis
5810,42785,St. Louis du Rhon
5811,42785,Port Saint Louis/St. Louis du Rhon
5812,42786,Nice
5813,42786,Nice
5814,42789,Sete
5815,42789,Sete
5816,42790,Toulon
5817,42790,Toulon
5818,42796,Ajaccio
5819,42796,All Corsica Ports
5820,42796,Bastia
5821,42796,Corsica
5822,42796,Porto Vecchio
5823,42796,Ajaccio
5824,42796,All Corsica Ports
5825,42796,Bastia
5826,42796,Corsica
5827,42796,Porto Vecchio
5828,42797,Monte Carlo
5829,42797,Monte Carlo
5830,42799,All Other France Mediterranean Region Ports
5831,42799,Balaruc
5832,42799,Balaruc les Bains
5833,42799,La Nouvelle
5834,42799,La Seyne
5835,42799,La Seyne sur Mer
5836,42799,Port La Nouvelle
5837,42799,Port Vendres
5838,42799,Saint Raphael
5839,42799,St. Raphael
5840,42799,Villefranche
5841,42799,All Other France Mediterranean Region Ports
5842,42799,Balaruc
5843,42799,Balaruc les Bains
5844,42799,La Nouvelle
5845,42799,La Seyne
5846,42799,La Seyne sur Mer
5847,42799,Port La Nouvelle
5848,42799,Port Vendres
5849,42799,Saint Raphael
5850,42799,St. Raphael
5851,42799,Villefranche
5852,42800,All Other Germany Baltic Region Ports
5853,42800,Flensburg
5854,42800,Herrenwyck
5855,42800,Stralsund
5856,42800,All Other Germany Baltic Region Ports
5857,42800,Flensburg
5858,42800,Herrenwyck
5859,42800,Stralsund
5860,42811,Rostock
5861,42811,Rostock
5862,42825,Holtenau
5863,42825,Kiel
5864,42825,Holtenau/Kiel
5865,42825,Holtenau
5866,42825,Kiel
5867,42825,Holtenau/Kiel
5868,42835,Wismar
5869,42835,Wismar
5870,42867,Brake
5871,42867,Brake
5872,42868,Elsfleth
5873,42868,Elsfleth
5874,42869,Bremen
5875,42869,Bremen
5876,42870,Bremerhaven
5877,42870,Bremerhaven
5878,42871,Brunsbuttel
5879,42871,Brunsbuttel
5880,42873,Cuxhaven
5881,42873,Cuxhaven
5882,42874,Einswarden
5883,42874,Einswarden
5884,42875,Emden
5885,42875,Emden
5886,42879,Hamburg
5887,42879,Stade
5888,42879,Stadersand
5889,42879,Hamburg/Stade/Stadersand
5890,42879,Hamburg
5891,42879,Stade
5892,42879,Stadersand
5893,42879,Hamburg/Stade/Stadersand
5894,42880,Butzfleth
5895,42880,Butzfleth
5896,42881,Harburg
5897,42881,Harburg
5898,42883,Nordenham
5899,42883,Nordenham
5900,42891,Wilhelmshaven
5901,42891,Wilhelmshaven
5902,42899,All Other Germany Atlantic Region Ports
5903,42899,Altona
5904,42899,Blexen
5905,42899,Blumenthal
5906,42899,Mainz
5907,42899,Ostermoor
5908,42899,Rendsburg
5909,42899,Vegesach
5910,42899,Vegesack
5911,42899,All Other Germany Atlantic Region Ports
5912,42899,Altona
5913,42899,Blexen
5914,42899,Blumenthal
5915,42899,Mainz
5916,42899,Ostermoor
5917,42899,Rendsburg
5918,42899,Vegesach
5919,42899,Vegesack
5920,44700,All Other Estonia Ports
5921,44700,All Other Estonia Ports
5922,44701,Tallinn
5923,44701,Tallinn
5924,44702,Muuga
5925,44702,Muuga
5926,44900,All Other Latvia Ports
5927,44900,All Other Latvia Ports
5928,44911,Riga
5929,44911,Riga
5930,44951,Ventspils
5931,44951,Vindau
5932,44951,Vindava
5933,44951,Ventspils/Vindau/Vindava
5934,44951,Ventspils
5935,44951,Vindau
5936,44951,Vindava
5937,44951,Ventspils/Vindau/Vindava
5938,45100,All Other Lithuania Ports
5939,45100,All Other Lithuania Ports
5940,45101,Klaipeda
5941,45101,Memel
5942,45101,Klaipeda/Memel
5943,45101,Klaipeda
5944,45101,Memel
5945,45101,Klaipeda/Memel
5946,45500,All Other Poland Ports
5947,45500,Neufahrwasser
5948,45500,Nowy Port
5949,45500,All Other Poland Ports
5950,45500,Neufahrwasser
5951,45500,Nowy Port
5952,45505,Gdynia
5953,45505,Gdynia
5954,45507,Stettin
5955,45507,Szczecin
5956,45507,Stettin/Szczecin
5957,45507,Stettin
5958,45507,Szczecin
5959,45507,Stettin/Szczecin
5960,45511,Danzig
5961,45511,Gdansk
5962,45511,Danzig/Gdansk
5963,45511,Danzig
5964,45511,Gdansk
5965,45511,Danzig/Gdansk
5966,45512,Swinemunde
5967,45512,Swinoujscie
5968,45512,Swinemunde/Swinoujscie
5969,45512,Swinemunde
5970,45512,Swinoujscie
5971,45512,Swinemunde/Swinoujscie
5972,45513,Police
5973,45513,Police
5974,46200,All Other Russia Siberia Region Ports
5975,46200,Archangel
5976,46200,Arkhangelsk
5977,46200,Molotovsk
5978,46200,Severodvinsk
5979,46200,All Other Russia Siberia Region Ports
5980,46200,Archangel
5981,46200,Arkhangelsk
5982,46200,Molotovsk
5983,46200,Severodvinsk
5984,46208,Yandraknnot
5985,46208,Yandraknnot
5986,46209,Murmansk
5987,46209,Murmansk
5988,46213,Kaliningrad
5989,46213,Konigsberg
5990,46213,Kaliningrad/Konigsberg
5991,46213,Kaliningrad
5992,46213,Konigsberg
5993,46213,Kaliningrad/Konigsberg
5994,46215,Leningrad
5995,46215,St. Petersburg
5996,46215,Leningrad/St. Petersburg
5997,46215,Leningrad
5998,46215,St. Petersburg
5999,46215,Leningrad/St. Petersburg
6000,46220,All Other Russia Baltic Region Ports
6001,46220,Kovisto
6002,46220,Primorsk
6003,46220,Viborg
6004,46220,Viipuri
6005,46220,Vyborg
6006,46220,All Other Russia Baltic Region Ports
6007,46220,Kovisto
6008,46220,Primorsk
6009,46220,Viborg
6010,46220,Viipuri
6011,46220,Vyborg
6012,46222,Lorino
6013,46222,Lorino
6014,46230,Nakhodka
6015,46230,Nakhodka
6016,46231,Vostochnyy
6017,46231,Vostochnyy
6018,46232,Magadan
6019,46232,Magadansky
6020,46232,Magadan/Magadansky
6021,46232,Magadan
6022,46232,Magadansky
6023,46232,Magadan/Magadansky
6024,46233,Petropavlovsk
6025,46233,Petropavlovsk
6026,46234,Vanino
6027,46234,Vanino
6028,46236,Korsakov
6029,46236,Korsakov
6030,46237,Provideniya
6031,46237,Provideniya
6032,46238,Vladivostok
6033,46238,Vladivostok
6034,46239,Aleksandrovski
6035,46239,Alexandrovsk
6036,46239,All Other Russia Eastern Region Ports
6037,46239,Ambarchik
6038,46239,Anadyr
6039,46239,Arkovo Bereg
6040,46239,Kamchatka
6041,46239,Kolyma River
6042,46239,Nagayeva
6043,46239,Nikolayevsk‑Na‑Amur
6044,46239,Nogayevo
6045,46239,North Cape
6046,46239,Okha
6047,46239,Petropavlovsk-Kamchatskiy
6048,46239,Pevek
6049,46239,Sovetskaya Gavan
6050,46239,Tiksi
6051,46239,Aleksandrovski
6052,46239,Alexandrovsk
6053,46239,All Other Russia Eastern Region Ports
6054,46239,Ambarchik
6055,46239,Anadyr
6056,46239,Arkovo Bereg
6057,46239,Kamchatka
6058,46239,Kolyma River
6059,46239,Nagayeva
6060,46239,Nikolayevsk-Na-Amur
6061,46239,Nogayevo
6062,46239,North Cape
6063,46239,Okha
6064,46239,Petropavlovsk-Kamchatskiy
6065,46239,Pevek
6066,46239,Sovetskaya Gavan
6067,46239,Tiksi
6068,46241,Novorossiysk
6069,46241,Novorossiysk
6070,46242,Taganrog
6071,46242,Taganrog
6072,46245,Tuapse
6073,46245,Tuapse
6074,46250,All Other Russia Black Sea Region Ports
6075,46250,Bukhta Severnaya
6076,46250,All Other Russia Black Sea Region Ports
6077,46250,Bukhta Severnaya
6078,46271,Ilichevsk
6079,46271,Ilyichevsk
6080,46271,Ilichevsk/Ilyichevsk
6081,46271,Ilichevsk
6082,46271,Ilyichevsk
6083,46271,Ilichevsk/Ilyichevsk
6084,46272,Ust-Dunaisk
6085,46272,Ust-Dunaysk
6086,46272,Ust-Dunaisk/Ust-Dunaysk
6087,46272,Ust-Dunaisk
6088,46272,Ust-Dunaysk
